Course ,Section ,Faculty ,Time ,Room ,Seats Available
BIO202/MIC101 ,3,FSs1 ,MW 02:40 PM - 04:10 PM ,SAC209 ,9
BIO202/MIC101 ,4,AAM4 ,RA 08:00 AM - 09:30 AM ,SAC404 ,0
MIC201 ,1,SKK ,ST 09:40 AM - 11:10 AM ,SAC407 ,1
MIC202 ,1,NBb ,MW 01:00 PM - 02:30 PM ,SAC403 ,0
MIC203 ,1,AAM4 ,RA 09:40 AM - 11:10 AM ,SAC407 ,0
MIC206 ,1,FSs1 ,ST 02:40 PM - 04:10 PM ,SAC403 ,6
MIC207 ,1,SRS1 ,ST 01:00 PM - 02:30 PM ,SAC403 ,14
MIC307 ,1,APz ,RA 09:40 AM - 11:10 AM ,SAC403 ,14
MIC307 ,2,AAM4 ,RA 11:20 AM - 12:50 PM ,SAC407 ,1
MIC309 ,1,APz ,RA 08:00 AM - 09:30 AM ,SAC403 ,14
MIC304/MIC314 ,1,SRS1 ,MW 09:40 AM - 11:10 AM ,SAC407 ,0
MIC308/MIC315 ,1,NBb ,ST 02:40 PM - 04:10 PM ,SAC405 ,0
MIC317 ,1,FSs1 ,MW 01:00 PM - 02:30 PM ,SAC209 ,3
MIC317L ,1,SRS1 ,A 01:00 PM - 04:00 PM ,SAC414 ,0
MIC317L ,2,FSs1 ,R 01:00 PM - 04:10 PM ,SAC413 ,7
MIC406 ,1,Mqn ,MW 11:20 AM - 12:50 PM ,SAC407 ,19
MIC412 ,1,NBb ,MW 11:20 AM - 12:50 PM ,SAC403 ,11
MIC301/MIC310/MIC414 ,1,SRS1 ,ST 09:40 AM - 11:10 AM ,SAC403 ,4
MIC306/MIC415 ,1,NBb ,ST 11:20 AM - 12:50 PM ,SAC403 ,1
MIC415L ,1,SRS1 ,R 01:00 PM - 04:10 PM ,SAC410 ,1
MIC415L ,2,SRS1 ,R 01:00 PM - 04:10 PM ,SAC410 ,2
MIC499 ,1,TBA ,ST 04:20 PM - 05:50 PM ,SAC407 ,0
MIC499 ,2,TBA ,MW 08:00 AM - 09:30 AM ,SAC209 ,1
MIC499 ,3,TBA ,RA 04:20 PM - 05:50 PM ,SAC403 ,0
MIS107 ,1,Ayn ,ST 08:00 AM - 09:30 AM ,NAC405 ,3
MIS107 ,2,NwA ,ST 08:00 AM - 09:30 AM ,NAC501 ,13
MIS107 ,3,MBR1 ,ST 09:40 AM - 11:10 AM ,NAC205 ,0
MIS107 ,4,Ayn ,ST 11:20 AM - 12:50 PM ,NAC305 ,0
MIS107 ,5,NwA ,ST 11:20 AM - 12:50 PM ,NAC505 ,4
MIS107 ,6,AIK ,ST 11:20 AM - 12:50 PM ,NAC602 ,0
MIS107 ,7,KMS2 ,ST 01:00 PM - 02:30 PM ,NAC404 ,0
MIS107 ,8,MBR1 ,ST 01:00 PM - 02:30 PM ,NAC405 ,0
MIS107 ,9,AIK ,ST 02:40 PM - 04:10 PM ,NAC505 ,0
MIS107 ,10,NwA ,MW 11:20 AM - 12:50 PM ,NAC620 ,6
MIS107 ,11,TBA ,MW 02:40 PM - 04:10 PM ,NAC620 ,0
MIS107 ,12,MLR1 ,RA 08:00 AM - 09:30 AM ,NAC206 ,16
MIS107 ,13,MMS3 ,RA 08:00 AM - 09:30 AM ,NAC213 ,1
MIS107 ,14,Mki ,RA 09:40 AM - 11:10 AM ,NAC502 ,0
MIS107 ,15,ASA1 ,RA 09:40 AM - 11:10 AM ,NAC620 ,0
MIS107 ,16,MLR1 ,RA 11:20 AM - 12:50 PM ,NAC204 ,3
MIS107 ,17,MMS3 ,RA 11:20 AM - 12:50 PM ,NAC407 ,0
MIS107 ,18,YSN ,RA 01:00 PM - 02:30 PM ,NAC307 ,0
MIS107 ,19,ASA1 ,RA 01:00 PM - 02:30 PM ,NAC411 ,0
MIS107 ,20,YSN ,RA 04:20 PM - 05:50 PM ,NAC305 ,0
MIS107 ,21,SMO ,MW 04:20 PM - 05:50 PM ,SAC208 ,0
MIS207 ,1,KMS2 ,ST 04:20 PM - 05:50 PM ,NAC315 ,0
MIS207 ,2,Ayn ,MW 08:00 AM - 09:30 AM ,NAC508 ,10
MIS207 ,3,Ayn ,MW 11:20 AM - 12:50 PM ,NAC305 ,0
MIS207 ,4,AIK ,MW 11:20 AM - 12:50 PM ,NAC504 ,0
MIS207 ,5,KMS2 ,MW 01:00 PM - 02:30 PM ,NAC620 ,0
MIS207 ,6,MBR1 ,MW 02:40 PM - 04:10 PM ,NAC503 ,0
MIS207 ,7,MMb ,MW 02:40 PM - 04:10 PM ,NAC504 ,0
MIS207 ,8,AIK ,MW 02:40 PM - 04:10 PM ,NAC505 ,0
MIS207 ,9,MMb ,MW 04:20 PM - 05:50 PM ,NAC403 ,0
MIS207 ,10,MWa ,RA 08:00 AM - 09:30 AM ,SAC312 ,1
MIS207 ,11,01-Mar,RA 09:40 AM - 11:10 AM ,NAC505 ,2
MIS207 ,12,MWa ,RA 11:20 AM - 12:50 PM ,NAC504 ,0
MIS207 ,13,Mki ,RA 01:00 PM - 02:30 PM ,NAC401 ,0
MIS207 ,14,RZZ ,RA 01:00 PM - 02:30 PM ,NAC404 ,0
MIS207 ,15,01-Mar,RA 01:00 PM - 02:30 PM ,NAC502 ,1
MIS207 ,16,TBA ,RA 01:00 PM - 02:30 PM ,SAC204 ,0
MIS207 ,17,TBA ,RA 04:20 PM - 05:50 PM ,SAC305 ,1
MIS210 ,1,RZZ ,RA 09:40 AM - 11:10 AM ,NAC208 ,10
MIS310 ,1,KMS2 ,MW 04:20 PM - 05:50 PM ,NAC501 ,12
MIS320 ,1,MBR1 ,MW 11:20 AM - 12:50 PM ,NAC204 ,11
MIS450 ,1,NwA ,MW 08:00 AM - 09:30 AM ,NAC506 ,5
MIS659 ,1,Mki ,F 07:00 PM - 10:10 PM ,NAC993 ,27
MIS662 ,1,TBA ,A 07:00 PM - 10:10 PM ,NAC510 ,27
MKT202 ,1,SeH ,MW 04:20 PM - 05:50 PM ,NAC303 ,13
MKT202 ,2,SSA1 ,MW 01:00 PM - 02:30 PM ,NAC216 ,7
MKT202 ,3,Fzy ,MW 11:20 AM - 12:50 PM ,NAC303 ,11
MKT202 ,4,BHn ,MW 11:20 AM - 12:50 PM ,NAC313 ,0
MKT202 ,5,Onf ,MW 02:40 PM - 04:10 PM ,NAC216 ,2
MKT202 ,6,TBA ,ST 11:20 AM - 12:50 PM ,NAC208 ,3
MKT202 ,7,TBA ,ST 02:40 PM - 04:10 PM ,NAC303 ,13
MKT202 ,8,HSK1 ,RA 02:40 PM - 04:10 PM ,NAC406 ,10
MKT202 ,9,FHZ ,ST 09:40 AM - 11:10 AM ,NAC216 ,0
MKT202 ,10,FHZ ,ST 11:20 AM - 12:50 PM ,NAC216 ,0
MKT202 ,11,FCh ,MW 11:20 AM - 12:50 PM ,NAC208 ,0
MKT202 ,12,Fss ,MW 02:40 PM - 04:10 PM ,NAC203 ,0
MKT202 ,13,Fss ,ST 01:00 PM - 02:30 PM ,NAC303 ,0
MKT202 ,14,EMd ,MW 01:00 PM - 02:30 PM ,NAC407 ,0
MKT202 ,15,IJL ,RA 02:40 PM - 04:10 PM ,NAC303 ,0
MKT202 ,16,MM1 ,RA 01:00 PM - 02:30 PM ,NAC209 ,0
MKT202 ,17,MM1 ,RA 04:20 PM - 05:50 PM ,NAC306 ,0
MKT202 ,18,Rst ,ST 09:40 AM - 11:10 AM ,NAC208 ,0
MKT202 ,19,Rst ,ST 11:20 AM - 12:50 PM ,NAC601 ,0
MKT202 ,20,MZL ,ST 01:00 PM - 02:30 PM ,NAC208 ,4
MKT202 ,21,MZL ,ST 04:20 PM - 05:50 PM ,NAC306 ,17
MKT202 ,22,MZL ,MW 04:20 PM - 05:50 PM ,NAC507 ,16
MKT202 ,23,FCh ,ST 09:40 AM - 11:10 AM ,NAC303 ,0
MKT202 ,24,FCh ,ST 01:00 PM - 02:30 PM ,NAC306 ,0
MKT202 ,25,TFz ,MW 09:40 AM - 11:10 AM ,NAC619A ,0
MKT202 ,26,SSA1 ,ST 04:20 PM - 05:50 PM ,NAC208 ,13
MKT202 ,27,SSA1 ,ST 01:00 PM - 02:30 PM ,NAC216 ,0
MKT202 ,28,TBM ,MW 01:00 PM - 02:30 PM ,NAC601 ,0
MKT202 ,29,SSq1 ,MW 11:20 AM - 12:50 PM ,NAC601 ,0
MKT202 ,30,SSq1 ,MW 02:40 PM - 04:10 PM ,NAC601 ,2
MKT330 ,1,EhN ,ST 11:20 AM - 12:50 PM ,NAC506 ,21
MKT330 ,2,MEv ,ST 01:00 PM - 02:30 PM ,NAC313 ,0
MKT330 ,3,MEv ,ST 09:40 AM - 11:10 AM ,NAC406 ,7
MKT337 ,2,SeH ,MW 01:00 PM - 02:30 PM ,NAC619A ,0
MKT337 ,3,Onf ,ST 09:40 AM - 11:10 AM ,NAC619A ,11
MKT337 ,4,Onf ,ST 11:20 AM - 12:50 PM ,NAC406 ,3
MKT337 ,5,MHZ ,RA 11:20 AM - 12:50 PM ,NAC506 ,0
MKT337 ,6,EMd ,RA 01:00 PM - 02:30 PM ,NAC407 ,7
MKT337 ,7,EMd ,RA 02:40 PM - 04:10 PM ,NAC208 ,1
MKT337 ,8,EhN ,ST 02:40 PM - 04:10 PM ,NAC601 ,0
MKT337 ,9,EMd ,MW 04:20 PM - 05:50 PM ,NAC601 ,14
MKT344 ,1,IJS ,ST 08:00 AM - 09:30 AM ,NAC509 ,0
MKT344 ,3,Fzy ,ST 11:20 AM - 12:50 PM ,NAC306 ,13
MKT344 ,5,IJL ,RA 09:40 AM - 11:10 AM ,NAC303 ,0
MKT344 ,6,IJL ,RA 11:20 AM - 12:50 PM ,NAC602 ,0
MKT344 ,7,NNA ,MW 01:00 PM - 02:30 PM ,SAC313 ,0
MKT344 ,8,NNA ,MW 04:20 PM - 05:50 PM ,NAC313 ,0
MKT344 ,9,FCh ,MW 09:40 AM - 11:10 AM ,NAC203 ,1
MKT344 ,10,IJL ,MW 09:40 AM - 11:10 AM ,NAC208 ,1
MKT344 ,11,MHZ ,MW 08:00 AM - 09:30 AM ,NAC303 ,0
MKT382 ,1,SKI ,ST 09:40 AM - 11:10 AM ,NAC506 ,9
MKT382 ,2,SKI ,MW 09:40 AM - 11:10 AM ,NAC407 ,1
MKT382 ,3,Fzy ,MW 09:40 AM - 11:10 AM ,NAC303 ,12
MKT382 ,4,Rst ,RA 01:00 PM - 02:30 PM ,NAC406 ,0
MKT412 ,1,SKI ,MW 11:20 AM - 12:50 PM ,NAC407 ,5
MKT412 ,2,ZTK ,ST 09:40 AM - 11:10 AM ,NAC407 ,0
MKT412 ,3,IJS ,MW 09:40 AM - 11:10 AM ,NAC506 ,0
MKT412 ,4,IJS ,MW 08:00 AM - 09:30 AM ,NAC306 ,0
MKT412 ,5,FHZ ,MW 09:40 AM - 11:10 AM ,NAC216 ,0
MKT412 ,6,FHZ ,MW 11:20 AM - 12:50 PM ,NAC216 ,0
MKT445 ,1,QEA ,MW 11:20 AM - 12:50 PM ,NAC506 ,2
MKT450 ,1,RfE ,ST 01:00 PM - 02:30 PM ,NAC990 ,0
MKT450 ,2,RfE ,ST 04:20 PM - 05:50 PM ,NAC216 ,8
MKT450 ,3,RfE ,MW 01:00 PM - 02:30 PM ,SAC314 ,0
MKT460 ,1,SeH ,ST 01:00 PM - 02:30 PM ,NAC601 ,3
MKT460 ,2,NTB ,ST 11:20 AM - 12:50 PM ,NAC407 ,0
MKT460 ,3,Mbt ,ST 04:20 PM - 05:50 PM ,NAC619A ,1
MKT460 ,4,Mbt ,ST 01:00 PM - 02:30 PM ,NAC406 ,0
MKT460 ,5,BHn ,MW 02:40 PM - 04:10 PM ,NAC407 ,3
MKT460 ,6,NNA ,RA 04:20 PM - 05:50 PM ,NAC409 ,0
MKT460 ,7,QEA ,MW 02:40 PM - 04:10 PM ,NAC303 ,1
MKT460 ,8,FdF ,MW 11:20 AM - 12:50 PM ,NAC619A ,16
MKT465 ,1,ZTK ,ST 01:00 PM - 02:30 PM ,NAC619A ,0
MKT465 ,2,ZTK ,ST 02:40 PM - 04:10 PM ,NAC619A ,0
MKT465 ,3,SeH ,ST 04:20 PM - 05:50 PM ,NAC303 ,11
MKT465 ,4,NTB ,MW 09:40 AM - 11:10 AM ,NAC406 ,1
MKT465 ,5,NTB ,MW 11:20 AM - 12:50 PM ,NAC406 ,1
MKT470 ,1,SKI ,ST 04:20 PM - 05:50 PM ,NAC407 ,13
MKT470 ,2,RfE ,MW 04:20 PM - 05:50 PM ,NAC407 ,0
MKT470 ,3,MM1 ,ST 01:00 PM - 02:30 PM ,NAC407 ,1
MKT470 ,4,MM1 ,ST 04:20 PM - 05:50 PM ,NAC406 ,0
MKT470 ,5,FdF ,ST 04:20 PM - 05:50 PM ,NAC214 ,0
MKT470 ,6,TBM ,RA 01:00 PM - 02:30 PM ,NAC208 ,0
MKT470 ,7,TBM ,RA 02:40 PM - 04:10 PM ,NAC407 ,1
MKT470 ,8,TBM ,MW 04:20 PM - 05:50 PM ,NAC413 ,0
MKT470 ,10,TyH ,ST 02:40 PM - 04:10 PM ,NAC208 ,5
MKT470 ,11,MdH ,ST 04:20 PM - 05:50 PM ,NAC504 ,0
MKT470 ,12,KNM1 ,RA 11:20 AM - 12:50 PM ,NAC306 ,11
MKT621 ,1,HSK1 ,S 07:00 PM - 10:10 PM ,NAC993 ,20
MKT621 ,2,HSK1 ,T 07:00 PM - 10:10 PM ,NAC990 ,18
MKT621 ,3,AfR1 ,W 07:00 PM - 10:10 PM ,NAC993 ,12
MKT621 ,4,SRf ,W 07:00 PM - 10:10 PM ,NAC509 ,16
MKT623 ,1,FNa1 ,A 03:00 PM - 06:30 PM ,NAC991 ,0
MKT623 ,2,FNa1 ,F 09:00 AM - 12:30 PM ,NAC601 ,0
MKT623 ,3,KNM1 ,T 07:00 PM - 10:10 PM ,NAC605 ,14
MKT625 ,1,TyH ,W 07:00 PM - 10:10 PM ,NAC620 ,0
MKT625 ,2,BkR ,R 07:00 PM - 10:10 PM ,NAC620 ,15
MKT626 ,1,BkR ,S 07:00 PM - 10:10 PM ,NAC619A ,15
MKT627 ,1,DSr ,M 07:00 PM - 10:10 PM ,NAC601 ,0
MKT627 ,2,BHn ,A 07:00 PM - 10:10 PM ,NAC502 ,13
MKT629 ,1,AMM3 ,A 07:00 PM - 10:10 PM ,NAC990 ,13
MKT631 ,1,TyH ,M 07:00 PM - 10:10 PM ,NAC991 ,9
MKT633 ,1,DSr ,W 07:00 PM - 10:10 PM ,NAC619A ,5
MKT633 ,2,NzH1 ,F 07:00 PM - 10:10 PM ,NAC621 ,16
MKT634 ,1,HKC ,W 07:00 PM - 10:10 PM ,NAC507 ,0
MKT634 ,2,BHn ,M 07:00 PM - 10:10 PM ,NAC510 ,4
PAD201 ,1,RzK ,ST 11:20 AM - 12:50 PM ,NAC211 ,0
PAD201 ,2,RzK ,ST 01:00 PM - 02:30 PM ,NAC311 ,23
PAD201 ,3,NzM ,MW 09:40 AM - 11:10 AM ,NAC413 ,1
PAD201 ,4,NzM ,MW 11:20 AM - 12:50 PM ,NAC413 ,6
PAD201 ,5,SLK ,ST 01:00 PM - 02:30 PM ,NAC211 ,0
PAD201 ,6,MMH3 ,MW 01:00 PM - 02:30 PM ,NAC311 ,0
PAD201 ,7,NHq1 ,RA 01:00 PM - 02:30 PM ,NAC211 ,6
PBH101 ,1,SbS ,ST 11:20 AM - 12:50 PM ,SAC306 ,0
PBH101 ,2,SbS ,ST 01:00 PM - 02:30 PM ,SAC306 ,0
PBH101 ,3,MRB ,ST 08:00 AM - 09:30 AM ,SAC511 ,0
PBH101 ,4,Abl ,MW 08:00 AM - 09:30 AM ,SAC211 ,0
PBH101 ,5,RkY ,ST 04:20 PM - 05:50 PM ,SAC306 ,0
PBH101 ,6,PjM ,ST 02:40 PM - 04:10 PM ,SAC306 ,0
PBH101 ,7,SbS ,RA 11:20 AM - 12:50 PM ,SAC206 ,0
PBH101 ,8,KLn ,MW 01:00 PM - 02:30 PM ,SAC306 ,0
PBH101 ,9,KzB ,MW 08:00 AM - 09:30 AM ,SAC306 ,0
PBH101 ,10,SSL1 ,ST 09:40 AM - 11:10 AM ,SAC306 ,1
PBH101 ,11,SgD ,ST 11:20 AM - 12:50 PM ,SAC307 ,0
PBH101 ,12,AfC ,RA 01:00 PM - 02:30 PM ,SAC306 ,0
PBH101 ,13,SgD ,MW 09:40 AM - 11:10 AM ,SAC312 ,0
PBH101 ,14,AfC ,MW 04:20 PM - 05:50 PM ,SAC312 ,11
PBH101 ,15,SgD ,MW 11:20 AM - 12:50 PM ,SAC202 ,0
PBH101 ,16,NdS ,MW 08:00 AM - 09:30 AM ,SAC210 ,29
PBH101 ,17,NKD ,MW 02:40 PM - 04:10 PM ,SAC306 ,0
PBH101 ,18,PjM ,RA 01:00 PM - 02:30 PM ,SAC511 ,1
PBH101 ,19,SMM1 ,MW 11:20 AM - 12:50 PM ,SAC306 ,0
PBH101 ,20,SMM1 ,MW 09:40 AM - 11:10 AM ,SAC306 ,0
PBH101 ,21,AAL ,ST 11:20 AM - 12:50 PM ,SAC312 ,0
PBH101 ,22,SzP ,RA 11:20 AM - 12:50 PM ,SAC306 ,0
PBH101 ,23,SzP ,RA 09:40 AM - 11:10 AM ,SAC306 ,0
PBH101 ,24,HRh ,RA 08:00 AM - 09:30 AM ,SAC306 ,17
PBH101 ,25,Hbb ,RA 01:00 PM - 02:30 PM ,SAC313 ,0
PBH101 ,26,TBA ,RA 01:00 PM - 02:30 PM ,SAC314 ,14
PBH101 ,27,SBq1 ,ST 08:00 AM - 09:30 AM ,NAC993 ,28
PBH101 ,28,TBA ,ST 08:00 AM - 09:30 AM ,SAC407 ,34
PBH101 ,29,SSL1 ,MW 09:40 AM - 11:10 AM ,NAC990 ,1
PBH101 ,30,TBA ,ST 08:00 AM - 09:30 AM ,SAC306 ,35
PBH101 ,31,ATR1 ,MW 11:20 AM - 12:50 PM ,SAC201 ,0
PBH101 ,32,TBA ,ST 08:00 AM - 09:30 AM ,NAC201 ,30
PBH101 ,33,TBA ,ST 09:40 AM - 11:10 AM ,SAC203 ,30
PBH101 ,34,TBA ,RA 08:00 AM - 09:30 AM ,NAC401 ,30
PBH101L ,1,PjM ,S 09:40 AM - 11:10 AM ,SAC411 ,0
PBH101L ,2,PjM ,S 11:20 AM - 12:50 PM ,SAC411 ,0
PBH101L ,3,PjM ,S 01:00 PM - 02:30 PM ,SAC411 ,0
PBH101L ,4,SMM1 ,S 09:40 AM - 11:10 AM ,SAC411_v ,0
PBH101L ,5,SMM1 ,S 11:20 AM - 12:50 PM ,SAC411_v ,0
PBH101L ,6,SMM1 ,S 01:00 PM - 02:30 PM ,SAC411_v ,0
PBH101L ,7,RkY ,M 09:40 AM - 11:10 AM ,SAC411 ,0
PBH101L ,8,RkY ,M 11:20 AM - 12:50 PM ,SAC411 ,0
PBH101L ,9,RkY ,M 01:00 PM - 02:30 PM ,SAC411 ,0
PBH101L ,10,PjM ,M 11:20 AM - 12:50 PM ,SAC411_v ,0
PBH101L ,11,SMM1 ,T 09:40 AM - 11:10 AM ,SAC411 ,0
PBH101L ,12,SMM1 ,T 11:20 AM - 12:50 PM ,SAC411 ,0
PBH101L ,13,SMM1 ,T 01:00 PM - 02:30 PM ,SAC411 ,0
PBH101L ,14,PjM ,T 11:20 AM - 12:50 PM ,SAC411_v ,0
PBH101L ,15,PjM ,T 01:00 PM - 02:30 PM ,SAC411_v ,0
PBH101L ,16,SbS ,W 09:40 AM - 11:10 AM ,SAC411 ,0
PBH101L ,17,SbS ,W 11:20 AM - 12:50 PM ,SAC411 ,0
PBH101L ,18,SbS ,W 01:00 PM - 02:30 PM ,SAC411 ,1
PBH101L ,19,SSL1 ,W 11:20 AM - 12:50 PM ,SAC411_v ,0
PBH101L ,20,SSL1 ,R 09:40 AM - 11:10 AM ,SAC411 ,0
PBH101L ,21,SSL1 ,R 11:20 AM - 12:50 PM ,SAC411 ,2
PBH101L ,22,TBA ,R 01:00 PM - 02:30 PM ,SAC411 ,2
PBH101L ,23,SSL1 ,R 09:40 AM - 11:10 AM ,SAC411_v ,5
PBH101L ,24,SSL1 ,R 11:20 AM - 12:50 PM ,SAC411_v ,0
PBH101L ,25,SSL1 ,R 01:00 PM - 02:30 PM ,SAC411_v ,5
PBH602 ,1,GdA ,TBA ,TBA ,35
PBH602 ,2,DHH ,TBA ,TBA ,3
PBH602 ,3,AH1 ,TBA ,TBA ,21
PBH602 ,4,DKM ,TBA ,TBA ,16
PBH605 ,1,TBA ,TBA ,TBA ,0
PBH605 ,2,TBA ,TBA ,TBA ,7
PBH605 ,3,TBA ,TBA ,TBA ,0
PBH605 ,4,TBA ,TBA ,TBA ,4
PBH605 ,5,TBA ,TBA ,TBA ,0
PBH605 ,6,TBA ,TBA ,TBA ,0
PBH609 ,1,TaJ ,F 10:35 AM - 01:20 PM ,SAC312 ,24
PBH611 ,1,AH1 ,M 06:00 PM - 09:10 PM ,SAC407 ,16
PBH611 ,2,Min ,F 07:30 AM - 10:30 AM ,SAC406 ,4
PBH611 ,3,AKM1 ,F 07:30 AM - 10:30 AM ,SAC405 ,4
PBH611 ,4,LRn ,F 10:35 AM - 01:20 PM ,SAC402 ,5
PBH611 ,5,IsR ,F 10:35 AM - 01:20 PM ,SAC404 ,20
PBH631 ,1,Kqz ,T 06:00 PM - 09:10 PM ,SAC404 ,3
PBH631 ,2,Ltm ,F 06:10 PM - 09:00 PM ,SAC405 ,13
PBH631 ,3,MRK4 ,F 06:10 PM - 09:00 PM ,SAC404 ,11
PBH631 ,4,Mnz ,F 06:10 PM - 09:00 PM ,SAC403 ,9
PBH642 ,1,MK ,S 06:00 PM - 09:10 PM ,SAC407 ,21
PBH642 ,2,SIm1 ,F 07:30 AM - 10:30 AM ,SAC404 ,16
PBH642 ,3,sr ,F 07:30 AM - 10:30 AM ,SAC403 ,23
PBH642 ,4,SRM1 ,F 10:35 AM - 01:20 PM ,SAC407 ,7
PBH642 ,5,DHH ,F 10:35 AM - 01:20 PM ,SAC406 ,2
PBH643 ,1,StR ,T 06:00 PM - 09:10 PM ,SAC407 ,17
PBH644 ,1,Nme ,S 06:00 PM - 09:10 PM ,SAC404 ,30
PBH644 ,2,Nme ,F 07:30 AM - 10:30 AM ,SAC304 ,29
PBH653 ,1,NAJ ,F 07:30 AM - 10:30 AM ,SAC314 ,20
PBH663 ,1,Kqz ,W 06:00 PM - 09:10 PM ,SAC407 ,13
PBH663 ,2,SzP ,F 03:00 PM - 06:00 PM ,SAC407 ,4
PBH663 ,3,Nme ,F 03:00 PM - 06:00 PM ,SAC406 ,0
PBH663 ,4,KLn ,F 03:00 PM - 06:00 PM ,SAC405 ,12
PBH671 ,1,MNn ,F 07:30 AM - 10:30 AM ,SAC402 ,22
PBH672 ,1,ThA ,F 10:35 AM - 01:20 PM ,SAC405 ,18
PBH678 ,1,AQy ,F 06:10 PM - 09:00 PM ,SAC407 ,4
PBH678 ,2,TaJ ,T 06:00 PM - 09:10 PM ,SAC403 ,37
PBH681 ,1,KdI1 ,F 10:35 AM - 01:20 PM ,SAC315 ,12
PBH701 ,1,Sho ,F 10:35 AM - 01:20 PM ,SAC403 ,3
PBH701 ,2,DLB ,M 06:00 PM - 09:10 PM ,SAC404 ,25
PBH701 ,3,HtN ,F 10:35 AM - 01:20 PM ,SAC313 ,5
PBH701 ,4,TBA ,M 06:00 PM - 09:10 PM ,SAC403 ,30
PBH704 ,1,SGK ,F 07:30 AM - 10:30 AM ,SAC315 ,15
PBH706 ,1,NaA ,F 10:35 AM - 01:20 PM ,SAC314 ,11
PBH706 ,2,NaA ,F 07:30 AM - 10:30 AM ,SAC313 ,28
PBH711 ,1,AH1 ,TBA ,TBA ,17
PBH711 ,2,AH1 ,TBA ,TBA ,4
PBH711 ,3,AKM1 ,TBA ,TBA ,33
PBH712 ,1,DKM ,R 06:00 PM - 09:00 PM ,SAC406 ,13
PBH712 ,2,MKp ,F 07:30 AM - 10:30 AM ,SAC407 ,0
PBH712 ,3,MKp ,F 10:35 AM - 01:20 PM ,SAC316 ,37
PBH712 ,4,MMq1 ,F 07:30 AM - 10:30 AM ,SAC306 ,14
PBH712 ,5,TBA ,R 06:00 PM - 09:00 PM ,SAC407 ,45
PBH713 ,1,AMI1 ,F 03:00 PM - 06:00 PM ,SAC404 ,27
PBH714 ,1,RAz1 ,TBA ,TBA ,16
PBH734 ,1,AQy ,F 03:00 PM - 06:00 PM ,SAC401 ,3
PBH742 ,1,DHH ,W 06:00 PM - 09:10 PM ,SAC404 ,4
PBH742 ,2,AKM1 ,F 03:00 PM - 06:00 PM ,SAC402 ,32
PBH742 ,3,MTI ,F 10:35 AM - 01:20 PM ,SAC401 ,27
PBH742 ,4,DHH ,F 03:00 PM - 06:00 PM ,SAC403 ,6
PBH771 ,1,AfC ,F 03:00 PM - 06:00 PM ,SAC513 ,28
PBH781 ,1,SjZ ,F 07:30 AM - 10:30 AM ,SAC401 ,25
PBH782 ,1,MIs ,F 03:00 PM - 06:00 PM ,SAC315 ,19
PBH805 ,1,GdA ,TBA ,TBA ,40
PBH805 ,2,DHH ,TBA ,TBA ,4
PBH805 ,3,AH1 ,TBA ,TBA ,18
PBH805 ,4,DKM ,TBA ,TBA ,14
PBH806 ,1,GdA ,TBA ,TBA ,25
PBH806 ,2,DHH ,TBA ,TBA ,14
PBH806 ,3,AH1 ,TBA ,TBA ,8
PBH806 ,4,DKM ,TBA ,TBA ,2
PBH842 ,1,HtN ,T 06:00 PM - 09:10 PM ,SAC402 ,20
PBH842 ,2,DKM ,F 03:00 PM - 06:00 PM ,SAC314 ,3
PBH842 ,3,sr ,F 06:10 PM - 09:00 PM ,SAC406 ,5
PHI101 ,1,JsU ,RA 08:00 AM - 09:30 AM ,NAC414 ,9
PHI101 ,2,JsU ,RA 09:40 AM - 11:10 AM ,NAC621 ,3
PHI101 ,3,JsU ,RA 01:00 PM - 02:30 PM ,NAC405 ,0
PHI101 ,4,Krl ,ST 11:20 AM - 12:50 PM ,NAC514 ,0
PHI101 ,5,RAK ,ST 08:00 AM - 09:30 AM ,NAC215 ,0
PHI101 ,6,mtn4 ,RA 11:20 AM - 12:50 PM ,NAC215 ,1
PHI101 ,7,mtn4 ,RA 01:00 PM - 02:30 PM ,NAC414 ,1
PHI101 ,8,mtn4 ,RA 04:20 PM - 05:50 PM ,NAC603 ,3
PHI104 ,1,RAK ,ST 11:20 AM - 12:50 PM ,NAC215 ,1
PHI104 ,2,RAK ,ST 02:40 PM - 04:10 PM ,NAC404 ,0
PHI104 ,3,MnT ,RA 11:20 AM - 12:50 PM ,NAC511 ,0
PHI104 ,4,MnT ,RA 02:40 PM - 04:10 PM ,NAC315 ,0
PHI104 ,5,MnT ,RA 04:20 PM - 05:50 PM ,NAC311 ,0
PHI104 ,6,dss ,RA 11:20 AM - 12:50 PM ,NAC311 ,0
PHI104 ,7,dss ,RA 01:00 PM - 02:30 PM ,NAC415 ,1
PHI104 ,8,dss ,RA 04:20 PM - 05:50 PM ,NAC602 ,0
PHI104 ,9,NSt ,MW 09:40 AM - 11:10 AM ,NAC501 ,0
PHI104 ,10,NSt ,MW 11:20 AM - 12:50 PM ,NAC214 ,0
PHI104 ,11,NSt ,MW 02:40 PM - 04:10 PM ,SAC315 ,0
PHI401 ,1,Krl ,ST 02:40 PM - 04:10 PM ,NAC301 ,0
PHI401 ,2,Krl ,ST 04:20 PM - 05:50 PM ,NAC517 ,0
PHI401 ,3,Shd ,RA 02:40 PM - 04:10 PM ,NAC214 ,0
PHI401 ,4,Shd ,RA 04:20 PM - 05:50 PM ,NAC407 ,8
PHI401 ,5,afb ,RA 09:40 AM - 11:10 AM ,NAC215 ,8
